2197,2847
116,1710
3337,527
2349,4890
3941,4488
3456,1799
171,2515
3960,544
2207,3527
4466,1986
4593,1243
2568,1861
1361,4289
1550,4745
4235,1475
4598,4040
3022,2290
77,3699
4251,75
692,4871
4188,1022
3278,4150
2848,1397
2199,563
4984,326
3885,3478
3635,4961
4620,3434
4884,1606
2567,64
3265,3978
507,1354
351,2169
3314,1429
990,1826
2393,4457
1421,3464
2403,4336
183,4748
3891,412
884,3613
4951,1201
4358,4806
2521,4216
2180,2610
4130,1454
1586,3734
1615,298
462,4709
2412,1569
4510,2479
64,3083
342,3518
1080,4421
3336,2272
4475,2934
496,2809
882,2693
3430,1711
3210,1265
1116,4142
4872,322
4228,1255
3181,1976
2327,2456
2257,710
3799,1209
3026,4950
2773,2203
2938,4431
2771,4241
3472,1821
1824,984
3859,2031
4032,3849
2815,3222
4675,1705
2258,302
2316,3341
4051,1512
2083,775
1798,3692
4229,4651
3345,334
4201,605
3846,1572
121,4447
3407,1075
872,3402
4133,3031
2279,3430
2189,2006
4749,2255
109,2568
2983,37
1297,2608
1513,1335
1526,2594
4597,2489
3670,3529
3137,956
2506,215
2155,4289
1186,2720
4458,1872
2321,990
1681,3204
4657,150
291,165
3716,50
4163,1681
3928,3067
1540,4625
4990,1569
1197,3320
2184,2266
1010,553
0,2704
480,4745
2868,2594
2281,3492
1914,3744
4783,69
4869,786
4633,4188
921,1548
4807,3516
2871,2390
500,4653
1867,3109
683,2296
92,2597
1748,2265
1830,4404
2936,1407
3268,2370
1642,1384
47,1270
1312,4559
4854,2498
1385,1844
3854,4231
2695,4713
1557,2621
61,1922
3136,3627
2231,3965
4300,4486
3493,4753
4,4248
289,2839
4721,506
2535,4140
4252,3861
2671,2444
1945,4554
4524,987
3916,4179
3759,1056
2350,3132
2522,3152
847,1651
3077,3504
1090,3280
2639,4612
767,190
3522,1574
2193,3229
36,3279
2047,3398
4195,1792
857,3097
2809,4893
4025,1495
4440,3917
942,1448
2290,4695
1175,2208
3442,2715
4230,2238
2377,263
2371,245
4901,716
4515,3265
2068,4075
744,576
198,4512
260,1613
4157,292
4461,4138
4448,1857
2371,1410
1790,1954
2845,2287
506,1375
4844,3647
3896,4972
3823,2246
1494,131
3054,3691
571,1011
3572,2864
2220,3686
2830,3891
2059,2829
4771,1821
4332,729
676,1615
1545,1644
357,4108
2959,4866
703,993
4386,503
4103,1475
3668,3672
4642,3682
4651,2271
2199,5
4281,1169
3944,3535
1945,451
1652,2384
2446,652
4919,2368
876,547
303,2432
4255,2159
1538,1256
2008,1872
4648,3208
254,141
3062,2854
2475,4291
3198,4433
4397,4093
4281,2932
1465,4923
192,3639
2055,3844
4519,1737
4308,1618
523,2816
4841,2375
4515,952
4122,4919
1538,3891
2946,1474
3669,643
147,1872
2866,393
2769,3847
1062,287
2749,1757
648,1582
891,3489
3673,4355
1636,906
4310,855
1983,4826
2260,3841
185,2013
2906,4505
1173,2033
1911,2664
3570,297
1406,2648
3852,238
490,3406
4264,1674
2490,966
3563,4654
3989,2797
4889,4868
3982,4232
4674,4499
3012,853
3752,2125
192,1819
2732,1137
1186,4055
2698,1068
3090,2279
2471,4994
3823,1209
4642,3532
4326,2977
3357,885
1866,179
472,364
1020,1949
1977,1787
2546,3204
2118,3920
3185,3779
2692,1454
1109,3280
2944,4640
2733,4022
4158,1532
835,3088
4670,3087
4214,710
2248,3546
4192,2201
3983,1333
4481,1356
4083,1983
855,4254
1672,1362
16,1576
1783,4015
4693,203
584,3723
2811,1880
3014,3077
4208,4133
3035,1639
3500,1747
4521,2678
2931,825
2142,1090
4355,1611
4096,4275
4928,4974
3943,2776
2455,3593
778,3321
2982,2333
4126,1642
1046,850
2264,2280
3577,2776
1493,3969
686,1580
212,937
3114,1305
1978,1741
2869,3736
4553,2532
2385,1986
2358,36
826,2537
955,2221
3846,3389
2723,2024
1000,743
1566,3090
1719,3130
4138,4634
1888,2191
914,3299
57,4581
608,4652
3020,1350
2658,1704
4262,2670
114,4681
1091,2925
2431,4842
1365,1223
1405,3954
765,2383
3892,2612
722,4048
2615,4324
1319,2322
1218,2967
4564,2338
2685,3352
1997,1903
1419,3297
1023,3607
2917,1113
3157,4057
4333,553
3274,1884
987,3809
1280,4637
765,1720
1899,2041
3154,1862
2260,3247
1005,1024
2432,3208
3787,3276
4134,1623
3745,1116
4251,1099
204,4781
4747,274
4786,155
436,3451
2072,2231
1546,2707
115,4497
1034,2106
3779,2877
3735,3511
3303,1604
3820,3479
1471,1640
1023,889
156,1094
4948,1208
3527,1674
1150,3243
3505,31
2089,3638
3819,3096
2290,3035
555,4546
2714,2400
1382,552
4282,3082
1534,3853
384,1335
4224,344
76,1534
213,1719
2609,4495
4943,3983
4018,3040
3446,1244
917,4553
2908,1107
3136,2509
2920,895
2778,4890
177,3483
2961,4853
4963,1703
748,1710
348,2402
2094,1018
1724,495
2426,1461
1449,1237
947,3987
1575,3465
3390,4687
1092,3762
2374,4366
2053,2224
1720,257
2293,267
4734,1398
479,3157
2565,3554
2484,4532
3476,1240
4162,2206
1651,838
898,3449
383,3511
1756,4685
3396,1028
4544,2949
4136,2127
4325,2366
4269,1084
3557,3822
3093,3673
1830,845
1040,1537
3567,2083
4394,4641
970,1576
2657,2305
3247,494
1463,334
316,2633
4705,4688
3656,1436
1643,3373
1923,3627
3806,41
751,2872
526,1476
514,914
918,2454
4955,3609
4988,3342
2955,4362
4729,2123
1351,1133
2227,4599
3210,1205
3933,1973
66,2800
1258,2725
2116,1048
1024,4834
497,444
3952,3577
4975,1657
4159,4202
4477,1238
4898,2181
1387,467
1363,2454
911,2927
1760,3401
4015,2503
2753,2456
4135,4293
731,4249
3704,1427
2419,4687
1976,297
1796,3074
4850,484
743,554
3583,275
3874,1650
2973,2849
4020,1979
1142,2976
3234,2944
3935,3034
4085,2831
2265,4682
2495,2645
2609,1675
1488,4339
103,2304
3335,2765
465,2582
510,1990
4769,4265
3012,2095
3345,750
3324,3338
3072,1426
1310,3377
265,184
1344,1659
3246,1637
4972,3169
4302,2778
2063,1954
4823,3489
1281,3879
866,2479
833,3504
3089,3846
191,455
3176,2106
1715,3390
3137,28
528,4061
1114,1331
575,4147
2826,4423
4684,1461
4267,4962
533,2502
935,212
3506,3627
2077,2313
4560,331
4563,748
2257,216
3250,2312
2373,3775
3657,1606
1018,93
3990,80
1732,4665
11,2246
2565,906
567,1596
536,151
4732,763
3771,707
4256,2659
2609,1083
3587,1673
2913,3126
4436,4026
2634,1155
2485,4484
619,4507
1416,4477
144,3970
1271,3415
1842,2271
3000,3452
3491,1885
2343,2483
3193,2413
1443,1164
3021,3797
2656,4262
505,4890
1615,624
3005,3614
4465,204
3228,2572
1530,3014
4922,4931
187,3121
1636,3170
2827,4836
1598,3521
1080,62
648,1133
539,4924
3900,2864
2622,1426
3807,3068
4808,2306
1770,537
3673,3494
3467,4488
3818,3041
1687,2954
3229,2456
2141,1337
2484,3550
3639,3992
2412,2270
90,3656
2122,1432
3140,1507
2969,2351
3780,2670
3912,761
4776,182
1280,2799
2236,2043
606,4680
1086,1439
890,1471
4755,765
530,1124
854,1943
4959,3240
1465,4091
142,563
1718,3273
680,4978
4967,2924
4451,380
4364,1499
3433,790
1304,4855
4042,2476
2451,1169
1485,4156
3785,2499
3103,3482
1057,2536
4045,4569
4220,2305
4155,2836
1053,1011
1071,510
1662,1335
3465,3039
2976,574
514,3906
2177,2091
4237,705
2052,3212
1904,1775
2351,2464
4843,2208
4013,3102
3979,3489
2547,566
4737,2180
2403,2087
1443,3218
4477,3834
303,2470
3701,3289
4912,3390
4072,3781
2139,2501
2,2275
4422,3471
2149,1645
1329,2451
4191,4418
787,2200
173,2975
1012,3045
4143,3101
110,3521
1686,4236
4431,4919
2019,3268
1676,1475
1527,4556
101,2647
3593,1624
3609,3691
1643,2968
1751,4471
651,2363
3358,2931
4502,142
4437,2771
1508,3480
1788,112
628,139
4315,153
3645,3846
2695,1090
1874,4266
225,3855
892,3545
1144,4939
4309,105
2319,3767
1157,3585
3929,3402
2253,1912
2037,4481
2272,1282
225,17
3809,3131
3333,2995
4414,239
4942,630
3526,3316
1585,4746
4266,2037
2700,2004
2935,1036
2967,3677
4599,4342
2419,637
3704,4226
3553,1768
2591,1345
1447,1165
3180,1957
3285,2489
2789,397
4864,2246
4479,1061
2942,3616
2872,298
2370,3810
4057,3197
2169,1541
2665,649
3493,4510
1126,4460
3453,1196
312,233
1934,2475
318,1950
4159,2783
3224,2996
4988,4102
2037,2740
2728,88
4833,1283
1046,2842
4131,1087
4199,3195
1337,3799
3984,4966
4639,2761
4140,3533
4983,3176
472,2301
459,4708
1506,461
4871,567
2421,1486
1241,2593
367,3312
1773,4150
4626,741
3970,2679
4921,4753
3157,400
2802,4326
315,335
1744,86
4211,1633
1132,3889
1320,1743
2778,3588
3076,1803
4150,1554
2905,4688
206,1095
4210,2603
477,1838
4923,2258
457,4329
504,1193
4515,3356
1553,4921
4631,4742
881,553
2958,1976
24,4911
3905,4569
43,1612
4655,4553
1194,4573
1780,3303
848,3786
201,3938
2129,2756
2354,2582
4656,2432
482,2735
1501,500
257,4887
628,2026
791,2173
3285,2328
4154,411
579,2308
4140,4854
403,4075
3876,4664
4061,3297
3760,4420
707,1027
1879,1659
419,4931
4438,3315
4865,4541
4743,4
2867,150
3570,1412
4839,3020
3856,4518
1650,597
4498,3143
2032,1411
4505,4118
4774,2287
2625,1306
2826,419
3458,2550
3503,4926
4432,4477
3893,3789
1984,2972
3187,8
2654,3958
472,2831
3886,2469
2035,3418
1657,1801
3005,4187
865,1301
3810,1023
2267,4562
3131,4257
4195,3548
2699,224
2358,857
3750,1749
3519,2901
2778,2100
4496,1120
4101,2100
4968,3509
1892,2280
241,4916
4193,4581
3262,4902
3048,370
2632,486
3115,513
4050,1019
1323,3593
3237,307
4358,905
1760,292
2696,4683
2573,2292
256,4268
3300,1443
4023,2562
366,3092
4658,3172
3246,2048
1173,4330
1360,4059
4599,2403
909,4253
1952,327
1734,2083
3906,95
1348,4471
2867,1587
4089,4776
1533,65
2960,809
4205,213
3786,871
2381,383
2667,1868
3405,2768
1513,3534
633,2434
649,2689
1167,1038
4969,2466
4257,1213
1927,3766
1277,301
4750,2896
1244,4152
4633,2124
2125,1455
1674,1308
4195,4949
765,67
1999,4117
1703,3060
3223,870
3944,4948
2180,2931
264,3311
2259,716
2844,4082
4846,3157
597,4042
1047,1240
1102,1636
3331,651
3703,111
1766,1616
2932,1923
2676,116
3025,3656
3806,2654
4937,1686
4074,1641
3771,663
586,804
3940,2568
480,3029
4531,2463
1483,4242
193,3551
3213,422
3403,3808
4500,106
2161,2399
3681,953
664,2217
985,2203
2165,3377
452,3520
4444,4435
3370,1590
4793,2330
4350,1369
3269,337
2490,2666
2254,4134
574,1107
2129,3231
1969,510
1004,1705
447,2456
39,2010
4067,2011
500,4288
3853,752
3481,434
1795,3699
2332,3405
2521,1942
2478,2790
1407,748
4242,3283
2809,3575
822,1884
4031,4692
2727,4428
4405,2475
1083,2633
4269,2265
1102,3939
3897,2702
4539,4229
2447,3395
385,4790
150,2227
481,3636
1374,70
3367,2557
2947,4853
717,1484
798,3278
4921,2566
863,4766
865,1556
4367,3832
3995,1787
6,501
158,4295
2236,3552
4543,1210
4754,3247
43,1194
693,4961
3505,4909
2972,3301
66,439
4627,4418
28,1049
627,97
2080,1651
669,2268
2402,4382
922,1682
2795,3113
1495,2068
4293,2032
1503,2053
1870,4486
219,3574
1179,4771
3587,3121
2354,1113
1879,3218
1719,4020
3397,2577
1059,3690
3097,1386
192,1857
1915,3063
4006,4923
97,4685
3191,3063
1080,1111
762,1773
4087,1330
3124,193
4488,3748
187,3837
3634,143
2069,2493
2263,4726
3844,3394
3598,884
2957,373
2190,185
4003,2522
4878,4832
4009,1251
2947,4167
3152,2219
741,2734
1123,4145
3790,1722
4571,3525
90,4759
1542,2363
1010,1579
3056,3786
2421,839
255,1597
3119,871
541,2673
4316,1677
3017,4903
2013,4001
4570,3690
372,1749
1152,3705
2971,4721
1734,3456
4585,2675
3172,1076
3034,3638
1655,150
2304,3386
2667,2369
2430,3284
3106,2079
1815,4876
3573,1880
4541,988
4604,2144
1544,1656
2841,3761
4780,3842
3804,3608
4444,2070
1141,3961
1860,1453
867,4191
4320,3119
1965,3713
1857,1244
4981,451
2759,4804
3330,2902
3970,1100
2635,1845
1088,3460
4760,2847
4368,3804
4747,1846
2208,3418
1973,676
1679,4837
2801,3845
2077,117
1441,3062
3530,1017
4423,2610
2880,3736
2792,864
3356,3254
300,2058
3621,2680
1219,2711
1100,2588
3210,3975
215,2174
4759,1744
2283,1833
632,3829
4093,3981
4345,3977
3992,2955
2895,4538
2358,2503
2062,1117
1451,1114
4227,4237
85,3504
660,3838
3171,4334
4109,1984
2516,2480
1717,3657
3580,712
3134,3780
1813,1998
2898,604
1183,4289
602,2380
3856,4619
4272,1916
3963,3054
3709,1128
3211,2087
2073,3605
4080,2860
4813,4637
1235,4151
2377,2138
4863,2153
3632,3659
1230,2997
4242,1480
2196,4068
1294,4627
4415,888
3817,1588
4217,40
4001,503
3176,2222
1485,1915
1146,3450
2714,2016
3408,3733
364,160
1026,1378
2209,987
3196,4915
433,467
3908,4656
147,1047
108,1143
856,3670
861,1688
2941,1240
3235,4378
295,4045
2760,4061
958,3173
4556,1991
1195,209
55,2361
3529,1106
2328,2266
1893,3545
230,3774
216,3294
3796,4859
3326,205
3874,1749
222,1745
4045,4828
282,2907
1560,2183
3938,2393
3826,2321
2243,2924
1627,3928
3150,799
3859,1584
1094,4260
3343,3526
364,1488
1805,4303
4017,2246
4134,3727
4148,3766
4458,1201
376,484
3300,2559
4003,4243
203,1775
4477,4132
4431,644
4212,1878
3311,227
4279,1567
4251,1918
4059,1295
3647,3537
613,4699
4354,3980
4171,84
3734,1598
4004,4790
792,3343
4969,4268
4862,3788
2565,2164
4855,1359
2950,3899
2158,4259
4943,986
1569,3646
1238,108
1924,1800
3833,1095
1706,1134
3548,4543
3274,3934
4720,4114
4732,3048
1756,3396
4152,3505
134,2794
1358,4394
2633,1849
989,1310
4667,4242
3440,2951
632,4064
1710,456
4290,4567
3673,1797
3958,3657
957,1224
2414,4434
18,2534
2591,687
4934,2523
4667,1322
1038,1243
989,243
4744,1325
1391,4174
1574,415
918,1123
2073,2470
1361,4925
1357,4107
1419,4721
3812,3970
1281,3780
3534,3890
1996,225
2479,2346
4753,3143
610,1918
4870,4899
1645,336
4282,1618
3009,1816
3084,4553
204,1113
2643,4237
3816,3425
2575,580
993,1944
3697,3990
1654,875
4395,926
4539,4190
3176,4071
4688,4478
1874,2656
2683,2553
4932,1355
1695,2446
2056,3653
4141,868
1930,1655
862,1557
3873,4722
2829,3518
3239,522
744,4828
1981,1252
2982,1401
4295,1865
2269,4762
741,726
3177,3528
4730,449
2376,17
2590,1084
448,2560
579,4352
34,53
4168,4536
67,1238
3953,3564
105,3136
1254,3798
2359,1628
3364,1412
2479,651
650,1263
2683,3581
522,1018
3200,2279
4415,4644
1280,4154
1142,4996
1694,933
567,2624
3942,1143
2992,2950
2127,975
2711,4006
4934,3541
4473,4082
3865,775
805,1330
1144,3075
3302,1554
4860,153
2407,2658
2911,3841
4020,94
907,1841
817,4329
2885,4849
3744,2439
1430,2908
1076,2581
1031,1354
1436,43
642,3915
1995,3098
4567,4042
261,2689
1850,2878
265,3419
3639,4552
2583,4704
1710,3957
3949,3722
1584,790
4285,2792
2740,4598
2164,502
3574,528
3582,4011
2935,2786
3089,2137
745,3743
1761,4564
684,2149
388,3573
3187,1174
3954,23
3568,2135
2030,4642
2953,4355
2419,3866
4688,2528
1455,1975
4526,1583
2530,2332
822,4360
1792,2472
1898,692
889,4813
4123,888
1406,2152
688,3782
2129,3903
3266,4663
1367,2889
1934,2151
4513,2390
3119,2317
73,3446
3510,3502
4984,450
2803,318
4157,3213
4213,1844
2584,1223
3037,4576
2015,3907
4172,1276
4065,326
4777,1010
3635,4243
2651,3313
4063,4929
4901,1128
2061,908
4169,1178
3116,619
1881,2875
2253,4224
4297,4188
1050,1186
2423,1012
2022,996
4411,4512
2344,1892
3013,3440
1859,919
1280,1807
3202,3
2073,204
1754,638
3805,4218
4349,1077
730,4956
4826,4133
2203,909
4517,1919
4289,286
4702,1259
2967,182
3085,4246
1326,3133
2874,800
1432,1953
893,4219
4150,3539
1359,1611
3901,2934
1118,1257
586,1173
1031,102
938,511
2447,3675
3081,2487
3660,1790
4943,3080
3149,3577
2132,4484
2673,3583
2197,3770
1007,3313
3454,3864
2366,245
18,694
785,3864
3867,1552
3770,2645
1021,1598
514,4910
3068,3667
2179,633
1355,2928
298,2271
1279,1473
943,4265
2595,1191
140,4579
2083,2072
3415,303
4526,4221
4679,1035
2818,3422
3045,2532
3805,2918
3030,4582
1312,1424
1317,3776
2402,3834
285,161
1307,2
453,2801
3614,4685
3792,2603
1492,219
834,802
2942,1003
2383,2393
1465,1817
4598,3946
1464,3722
4660,2259
1417,1105
2778,1777
4073,1015
21,2155
4204,2289
193,2275
547,4450
326,610
4125,2880
2486,2629
4981,3910
1674,1388
2143,4915
179,3534
3723,486
2643,1470
4046,4331
2821,3658
1933,497
3443,272
780,1395
3367,2055
2155,4548
3735,1736
4610,3614
124,463
1993,1376
1753,499
1008,1116
1911,1127
3596,3274
2211,850
3217,3070
2125,418
4018,4210
745,3170
4531,3661
323,2182
4699,319
1448,1587
2918,1383
1181,2983
3279,2849
1365,4646
86,1162
230,2894
1077,2945
961,902
2422,2218
1695,2683
3083,2629
1077,3962
924,2788
4401,4259
516,3262
4012,3864
1763,2007
993,315
308,3288
213,4704
2539,704
3214,1907
4228,3098
3648,4247
3467,3565
2778,1536
2308,3602
3262,3586
4668,4887
1171,3580
2657,724
3714,314
2128,1171
3707,1303
4905,2907
2982,2652
2165,628
1013,3448
151,2098
3726,373
137,2006
4762,1865
3827,4110
2606,4419
520,934
2893,1233
1682,3474
2357,4524
3382,4768
4724,4212
254,981
4687,1386
1901,118
2090,3146
1861,3219
4122,3117
2640,4749
2852,3906
4088,2048
3875,3997
2006,1379
3312,3206
3948,4950
2560,3929
763,1886
1902,1806
2818,4141
593,899
1463,3655
3374,1366
3485,2249
1279,4930
1528,807
1020,1948
3247,2474
4161,955
627,3924
3431,984
2477,7
574,4053
166,3698
1701,311
978,2954
1287,924
2962,2288
2227,2742
2482,500
383,1162
3503,3506
4728,4299
3323,3931
2691,2249
4151,4220
4921,352
3047,3734
3742,1399
2576,2195
3310,366
1021,624
4239,2737
3308,2653
3517,3128
1384,277
3443,41
935,3683
4766,1931
3445,4523
3659,3266
4984,1251
257,2013
3374,2877
2168,1269
42,665
4326,3461
1467,3547
531,4277
4912,2630
770,1274
2721,3041
1252,4183
644,2767
3844,2622
3864,2372
3194,4314
3042,4127
588,2365
2843,4652
4280,2632
550,2842
1628,1903
3973,4310
1143,1386
4783,1620
1270,2590
4583,455
930,2708
537,3517
478,733
97,65
1393,2289
4810,4306
4053,2285
3397,2733
833,2242
182,4549
414,368
4447,3844
1090,3128
3467,4408
1410,3723
1657,1946
1573,4654
937,618
3762,4764
1699,1877
2650,4814
2310,4660
1492,4457
4447,4516
2385,2668
2657,209
4184,4876
3452,3732
76,2033
415,1165
1404,3895
452,2841
3112,4842
300,1660
4589,2835
3016,1589
2982,4639
3275,3895
1511,3369
109,1330
1398,1859
2259,4471
2466,632
4188,375
3640,460
722,4523
2141,2045
4154,2850
3709,618
609,3315
4367,608
854,4957
2611,3393
4276,2113
1324,2326
4303,2976
1285,4428
4228,3021
1448,784
3150,4660
3929,1720
674,484
191,3367
3198,4023
780,4961
646,1022
2059,4006
3053,2418
887,3297
471,1328
3898,4241
865,2155
428,4713
406,1148
3529,4799
664,3139
2506,529
758,2519
1998,2491
2836,2853
136,1199
4690,751
4469,1720
2756,4941
2635,1271
4423,3974
1638,4092
1877,517
3557,456
825,2254
1636,1555
3414,2773
1603,3564
1728,2209
371,2591
1770,1866
2561,4886
625,442
695,2884
549,4259
4914,685
2710,4589
2564,4404
4912,369
3867,3360
2062,3005
3239,981
997,2942
2048,2741
1603,2727
3643,4532
1249,1874
875,4558
4669,4302
1706,4525
3828,140
3662,2016
2807,2041
3368,4262
414,2648
4019,4311
3497,1488
3439,1154
663,4912
760,1049
4531,4981
2887,4718
3705,4146
3267,2360
834,241
2134,4588
3594,2477
417,720
1139,771
1145,234
1005,903
4413,993
3049,66
1148,42
1076,21
759,2134
2965,2340
3746,634
2194,3235
2095,3571
4730,3224
3789,106
2398,4546
1138,975
3356,4526
818,843
981,2309
4995,3996
2245,3175
1639,2381
1548,3113
4127,1317
1279,4232
3619,4315
4808,3880
4722,2155
3286,4471
2505,1352
876,767
163,2050
1209,2078
903,1748
447,2811
1626,4106
2820,2529
2594,3899
3016,791
3253,2327
317,1014
3450,1972
1059,2888
2533,917
4153,3093
938,2992
4178,3681
522,2411
3927,945
4542,1428
3050,1941
4805,3188
1443,1862
3487,2547
242,2209
4354,2336
2377,351
3351,3087
3168,3135
1229,2758
2971,2062
121,1318
2068,69
72,700
3833,720
2341,3348
283,1422
4134,3038
2851,1775
2615,4015
4238,3580
1478,829
1268,298
877,1843
505,600
1167,4580
4135,83
4597,348
1628,129
3287,4099
10,162
3968,4370
3295,1488
4381,1024
1953,4879
2540,1207
4723,4800
153,2127
4676,3112
3568,4895
4779,1238
4043,4592
3322,1956
4443,525
501,3832
3881,3911
24,2799
362,4663
1940,3294
1088,3294
866,4531
48,2588
4757,2497
1106,2922
4816,3069
4471,3835
3635,112
1512,389
797,3816
3930,175
1210,4991
2246,2004
2329,3921
880,801
1426,4109
3214,444
2556,4622
290,1429
413,967
1329,1
128,1951
828,2825
1613,2655
4376,1879
3364,2130
4358,1104
251,4811
2612,4472
2225,741
2589,1464
3830,820
